enzyme_id,compound_id
EC2.5.1.16,C01137
EC2.5.1.16,C00170
EC2.5.1.16,C00134
EC2.5.1.16,C00315
EC2.5.1.17,C00853
EC2.5.1.17,C00194
EC2.5.1.17,C06505
EC2.5.1.17,C06506
EC2.5.1.17,C05774
EC2.5.1.17,C06508
EC2.5.1.17,C06504
EC2.5.1.19,C03175
EC2.5.1.19,C01269
EC2.5.1.2,C00378
EC2.5.1.2,C04294
EC2.5.1.21,C00751
EC2.5.1.21,C03428
EC2.5.1.26,C03372
EC2.5.1.26,C03715
EC2.5.1.27,C00020
EC2.5.1.27,C00235
EC2.5.1.27,C04713
EC2.5.1.29,C00129
EC2.5.1.3,C04752
EC2.5.1.3,C20247
EC2.5.1.3,C01081
EC2.5.1.3,C04327
EC2.5.1.31,C04574
EC2.5.1.32,C03427
EC2.5.1.32,C05413
EC2.5.1.32,C05421
EC2.5.1.39,C05847
EC2.5.1.39,C00156
EC2.5.1.39,C05848
EC2.5.1.39,C04145
EC2.5.1.39,C03885
EC2.5.1.41,C00623
EC2.5.1.41,C04590
EC2.5.1.42,C04590
EC2.5.1.42,C04638
EC2.5.1.44,C00134
EC2.5.1.44,C06366
EC2.5.1.47,C01005
EC2.5.1.47,C00979
EC2.5.1.47,C00283
EC2.5.1.48,C01118
EC2.5.1.48,C00109
EC2.5.1.48,C00155
EC2.5.1.48,C00283
EC2.5.1.48,C00042
EC2.5.1.48,C01077
EC2.5.1.48,C02291
EC2.5.1.48,C05688
EC2.5.1.48,C05699
EC2.5.1.49,C01077
EC2.5.1.49,C00155
EC2.5.1.49,C00409
EC2.5.1.49,C00073
EC2.5.1.54,C00279
EC2.5.1.54,C00074
EC2.5.1.54,C04691
EC2.5.1.55,C04478
EC2.5.1.55,C01112
EC2.5.1.56,C06241
EC2.5.1.56,C04257
EC2.5.1.56,C00645
EC2.5.1.56,C00270
EC2.5.1.57,C06241
EC2.5.1.57,C04257
EC2.5.1.6,C00073
EC2.5.1.6,C00019
EC2.5.1.61,C00931
EC2.5.1.61,C01024
EC2.5.1.62,C16541
EC2.5.1.62,C05307
EC2.5.1.62,C02139
EC2.5.1.62,C05306
EC2.5.1.66,C00062
EC2.5.1.66,C06655
EC2.5.1.68,C00129
EC2.5.1.68,C16826
EC2.5.1.7,C00043
EC2.5.1.7,C04631
EC2.5.1.72,C05840
EC2.5.1.72,C00111
EC2.5.1.72,C03722
EC2.5.1.74,C03657
EC2.5.1.74,C05847
EC2.5.1.74,C19847
EC2.5.1.75,C00235
EC2.5.1.75,C17324
EC2.5.1.75,C04432
EC2.5.1.78,C04732
EC2.5.1.78,C15556
EC2.5.1.78,C04332
EC2.5.1.84,C04145
EC2.5.1.85,C04145
EC2.5.1.86,C16826
EC2.5.1.86,C18321
EC2.5.1.88,C16826
EC2.5.1.88,C19853
EC2.5.1.9,C04332
EC2.5.1.9,C04732
EC2.5.1.9,C00255
EC2.5.1.96,C03428
EC2.5.1.96,C16144
EC2.5.1.97,C19972
EC2.5.1.97,C20082
EC2.6.1.1,C00166
EC2.6.1.1,C01179
EC2.6.1.1,C00957
EC2.6.1.1,C00506
EC2.6.1.1,C05528
EC2.6.1.1,C00606
EC2.6.1.1,C05527
EC2.6.1.1,C05947
EC2.6.1.1,C05946
EC2.6.1.100,C17209
EC2.6.1.100,C17580
EC2.6.1.101,C17581
EC2.6.1.101,C02627
EC2.6.1.102,C01222
EC2.6.1.102,C20638
EC2.6.1.103,C03590
EC2.6.1.103,C12323
EC2.6.1.103,C01179
EC2.6.1.103,C12325
EC2.6.1.103,C12026
EC2.6.1.104,C20668
EC2.6.1.104,C12213
EC2.6.1.105,C01092
EC2.6.1.105,C01037
EC2.6.1.106,C11909
EC2.6.1.106,C11910
EC2.6.1.108,C20954
EC2.6.1.108,C21068
EC2.6.1.11,C01250
EC2.6.1.11,C00437
EC2.6.1.110,C18032
EC2.6.1.110,C18033
EC2.6.1.112,C02091
EC2.6.1.112,C00802
EC2.6.1.113,C00134
EC2.6.1.113,C00555
EC2.6.1.114,C00061
EC2.6.1.114,C21803
EC2.6.1.114,C21804
EC2.6.1.114,C21805
EC2.6.1.117,C01180
EC2.6.1.117,C00073
EC2.6.1.118,C19888
EC2.6.1.118,C19889
EC2.6.1.120,C00099
EC2.6.1.120,C00222
EC2.6.1.121,C01092
EC2.6.1.121,C22458
EC2.6.1.123,C00251
EC2.6.1.123,C11355
EC2.6.1.13,C00077
EC2.6.1.13,C01165
EC2.6.1.14,C00152
EC2.6.1.14,C02362
EC2.6.1.16,C00064
EC2.6.1.16,C00352
EC2.6.1.16,C00085
EC2.6.1.17,C04421
EC2.6.1.17,C04462
EC2.6.1.18,C06002
EC2.6.1.18,C03284
EC2.6.1.18,C00222
EC2.6.1.18,C00099
EC2.6.1.19,C00099
EC2.6.1.19,C00222
EC2.6.1.19,C00334
EC2.6.1.19,C00232
EC2.6.1.2,C00041
EC2.6.1.21,C00133
EC2.6.1.21,C02265
EC2.6.1.21,C00166
EC2.6.1.21,C00515
EC2.6.1.21,C01110
EC2.6.1.21,C00739
EC2.6.1.21,C03239
EC2.6.1.21,C00792
EC2.6.1.21,C03771
EC2.6.1.21,C05947
EC2.6.1.21,C05946
EC2.6.1.22,C03284
EC2.6.1.22,C06002
EC2.6.1.30,C00534
EC2.6.1.30,C00250
EC2.6.1.33,C11907
EC2.6.1.33,C04268
EC2.6.1.34,C04613
EC2.6.1.34,C04630
EC2.6.1.37,C03557
EC2.6.1.37,C03167
EC2.6.1.39,C00956
EC2.6.1.39,C00322
EC2.6.1.40,C01205
EC2.6.1.40,C00349
EC2.6.1.42,C00183
EC2.6.1.42,C00141
EC2.6.1.42,C00407
EC2.6.1.42,C00671
EC2.6.1.42,C00109
EC2.6.1.42,C02356
EC2.6.1.42,C00123
EC2.6.1.42,C00233
EC2.6.1.44,C00109
EC2.6.1.44,C02356
EC2.6.1.44,C00041
EC2.6.1.45,C00065
EC2.6.1.45,C00168
EC2.6.1.48,C03273
EC2.6.1.48,C00431
EC2.6.1.50,C00691
EC2.6.1.50,C01214
EC2.6.1.51,C00065
EC2.6.1.51,C00168
EC2.6.1.52,C01005
EC2.6.1.52,C03232
EC2.6.1.52,C06055
EC2.6.1.52,C06054
EC2.6.1.55,C00099
EC2.6.1.55,C00222
EC2.6.1.55,C00245
EC2.6.1.55,C00593
EC2.6.1.57,C00254
EC2.6.1.57,C00826
EC2.6.1.57,C01180
EC2.6.1.57,C00073
EC2.6.1.57,C00166
EC2.6.1.57,C01179
EC2.6.1.59,C11907
EC2.6.1.59,C04346
EC2.6.1.62,C01092
EC2.6.1.62,C01037
EC2.6.1.66,C00141
EC2.6.1.66,C00183
EC2.6.1.76,C00441
EC2.6.1.76,C03283
EC2.6.1.77,C00245
EC2.6.1.77,C00041
EC2.6.1.77,C00593
EC2.6.1.81,C03415
EC2.6.1.81,C05932
EC2.6.1.82,C01672
EC2.6.1.82,C12455
EC2.6.1.82,C00134
EC2.6.1.82,C00555
EC2.6.1.83,C00666
EC2.6.1.83,C03972
EC2.6.1.84,C00062
EC2.6.1.84,C03771
EC2.6.1.85,C00251
EC2.6.1.85,C11355
EC2.6.1.86,C00251
EC2.6.1.86,C18054
EC2.6.1.87,C16155
EC2.6.1.87,C16153
EC2.6.1.88,C00073
EC2.6.1.88,C01180
EC2.6.1.89,C11908
EC2.6.1.89,C11925
EC2.6.1.9,C00166
EC2.6.1.9,C01179
EC2.6.1.9,C01100
EC2.6.1.9,C01267
EC2.6.1.92,C19823
EC2.6.1.92,C19961
EC2.6.1.93,C17583
EC2.6.1.93,C01441
EC2.6.1.95,C17589
EC2.6.1.95,C15652
EC2.6.1.96,C00334
EC2.6.1.96,C00232
EC2.6.1.98,C20395
EC2.6.1.98,C20359
EC2.6.99.2,C11638
EC2.6.99.2,C00627
EC2.7.1.1,C00092
EC2.7.1.1,C00085
EC2.7.1.1,C00159
EC2.7.1.1,C00275
EC2.7.1.1,C00221
EC2.7.1.1,C01172
EC2.7.1.1,C00267
EC2.7.1.1,C00668
EC2.7.1.1,C00329
EC2.7.1.1,C00352
EC2.7.1.100,C03089
EC2.7.1.100,C04188
EC2.7.1.101,C00795
EC2.7.1.101,C01097
EC2.7.1.105,C00085
EC2.7.1.105,C00665
EC2.7.1.107,C00641
EC2.7.1.107,C00416
EC2.7.1.11,C00085
EC2.7.1.11,C00354
EC2.7.1.11,C01097
EC2.7.1.11,C03785
EC2.7.1.113,C00330
EC2.7.1.113,C00362
EC2.7.1.12,C00257
EC2.7.1.12,C00345
EC2.7.1.121,C00184
EC2.7.1.121,C00111
EC2.7.1.13,C06473
EC2.7.1.13,C01218
EC2.7.1.130,C04932
EC2.7.1.130,C04919
EC2.7.1.144,C01097
EC2.7.1.144,C03785
EC2.7.1.146,C00085
EC2.7.1.146,C00354
EC2.7.1.147,C00267
EC2.7.1.147,C00668
EC2.7.1.147,C00221
EC2.7.1.147,C01172
EC2.7.1.148,C11435
EC2.7.1.148,C11436
EC2.7.1.15,C01801
EC2.7.1.15,C00673
EC2.7.1.15,C00121
EC2.7.1.15,C00117
EC2.7.1.156,C06508
EC2.7.1.156,C06509
EC2.7.1.157,C01132
EC2.7.1.157,C18060
EC2.7.1.16,C00309
EC2.7.1.16,C00199
EC2.7.1.16,C00508
EC2.7.1.16,C01101
EC2.7.1.161,C00255
EC2.7.1.161,C00061
EC2.7.1.162,C01132
EC2.7.1.162,C18060
EC2.7.1.162,C00140
EC2.7.1.162,C04501
EC2.7.1.164,C06481
EC2.7.1.164,C16638
EC2.7.1.165,C00258
EC2.7.1.165,C00631
EC2.7.1.166,C06024
EC2.7.1.166,C19877
EC2.7.1.167,C07836
EC2.7.1.167,C11472
EC2.7.1.168,C19878
EC2.7.1.168,C19879
EC2.7.1.169,C00522
EC2.7.1.169,C18911
EC2.7.1.17,C00310
EC2.7.1.17,C00231
EC2.7.1.170,C19769
EC2.7.1.170,C16698
EC2.7.1.173,C05841
EC2.7.1.173,C01185
EC2.7.1.175,C00208
EC2.7.1.175,C20237
EC2.7.1.177,C00188
EC2.7.1.177,C12147
EC2.7.1.179,C12212
EC2.7.1.179,C12213
EC2.7.1.19,C00199
EC2.7.1.19,C01182
EC2.7.1.191,C00159
EC2.7.1.191,C00275
EC2.7.1.192,C02713
EC2.7.1.192,C16698
EC2.7.1.193,C00140
EC2.7.1.193,C00357
EC2.7.1.194,C00072
EC2.7.1.194,C16186
EC2.7.1.197,C00392
EC2.7.1.197,C00644
EC2.7.1.198,C00794
EC2.7.1.198,C01096
EC2.7.1.199,C00668
EC2.7.1.2,C00092
EC2.7.1.2,C00221
EC2.7.1.2,C01172
EC2.7.1.2,C00267
EC2.7.1.2,C00668
EC2.7.1.20,C00212
EC2.7.1.20,C00020
EC2.7.1.200,C01697
EC2.7.1.200,C06311
EC2.7.1.201,C01083
EC2.7.1.201,C00689
EC2.7.1.202,C01094
EC2.7.1.203,C03752
EC2.7.1.203,C20589
EC2.7.1.205,C00185
EC2.7.1.205,C04534
EC2.7.1.206,C00247
EC2.7.1.206,C02888
EC2.7.1.207,C00243
EC2.7.1.207,C05396
EC2.7.1.208,C00208
EC2.7.1.208,C02995
EC2.7.1.21,C00526
EC2.7.1.21,C00365
EC2.7.1.21,C11736
EC2.7.1.21,C04242
EC2.7.1.21,C00214
EC2.7.1.21,C00364
EC2.7.1.211,C00089
EC2.7.1.211,C16688
EC2.7.1.212,C00620
EC2.7.1.212,C01151
EC2.7.1.213,C00299
EC2.7.1.213,C00105
EC2.7.1.213,C00881
EC2.7.1.213,C00239
EC2.7.1.213,C00475
EC2.7.1.213,C00055
EC2.7.1.22,C03150
EC2.7.1.22,C00455
EC2.7.1.221,C02713
EC2.7.1.221,C21027
EC2.7.1.225,C00065
EC2.7.1.225,C01005
EC2.7.1.226,C00065
EC2.7.1.226,C01005
EC2.7.1.23,C00003
EC2.7.1.23,C00006
EC2.7.1.238,C00146
EC2.7.1.238,C02734
EC2.7.1.239,C00620
EC2.7.1.239,C01151
EC2.7.1.24,C00882
EC2.7.1.24,C00010
EC2.7.1.25,C00224
EC2.7.1.25,C00053
EC2.7.1.26,C00255
EC2.7.1.26,C00061
EC2.7.1.28,C00577
EC2.7.1.29,C00184
EC2.7.1.29,C00111
EC2.7.1.3,C01094
EC2.7.1.30,C00116
EC2.7.1.30,C00093
EC2.7.1.31,C00258
EC2.7.1.31,C00197
EC2.7.1.32,C00114
EC2.7.1.32,C00588
EC2.7.1.33,C00831
EC2.7.1.33,C01134
EC2.7.1.33,C04079
EC2.7.1.33,C04352
EC2.7.1.33,C00864
EC2.7.1.33,C03492
EC2.7.1.35,C00314
EC2.7.1.35,C00627
EC2.7.1.35,C00534
EC2.7.1.35,C00647
EC2.7.1.35,C00250
EC2.7.1.35,C00018
EC2.7.1.36,C00418
EC2.7.1.36,C01107
EC2.7.1.39,C00263
EC2.7.1.39,C01102
EC2.7.1.4,C00085
EC2.7.1.40,C00131
EC2.7.1.40,C00206
EC2.7.1.40,C00361
EC2.7.1.40,C00286
EC2.7.1.40,C00074
EC2.7.1.43,C00191
EC2.7.1.43,C05385
EC2.7.1.44,C04037
EC2.7.1.44,C00333
EC2.7.1.45,C00204
EC2.7.1.45,C04442
EC2.7.1.47,C00309
EC2.7.1.47,C00199
EC2.7.1.48,C00475
EC2.7.1.48,C00055
EC2.7.1.48,C00299
EC2.7.1.48,C00105
EC2.7.1.48,C16633
EC2.7.1.48,C16634
EC2.7.1.49,C01279
EC2.7.1.49,C04556
EC2.7.1.5,C00312
EC2.7.1.5,C06441
EC2.7.1.5,C00861
EC2.7.1.5,C01131
EC2.7.1.50,C04294
EC2.7.1.50,C04327
EC2.7.1.51,C00309
EC2.7.1.51,C22337
EC2.7.1.51,C01721
EC2.7.1.51,C01099
EC2.7.1.52,C01019
EC2.7.1.52,C02985
EC2.7.1.53,C00618
EC2.7.1.53,C14899
EC2.7.1.53,C00312
EC2.7.1.53,C03291
EC2.7.1.55,C01487
EC2.7.1.55,C02962
EC2.7.1.56,C01097
EC2.7.1.56,C03785
EC2.7.1.56,C01094
EC2.7.1.56,C00354
EC2.7.1.58,C01216
EC2.7.1.58,C01286
EC2.7.1.59,C00140
EC2.7.1.59,C00357
EC2.7.1.6,C00984
EC2.7.1.6,C00446
EC2.7.1.60,C00645
EC2.7.1.60,C04257
EC2.7.1.63,C00221
EC2.7.1.63,C01172
EC2.7.1.63,C00267
EC2.7.1.63,C00668
EC2.7.1.64,C00137
EC2.7.1.64,C04006
EC2.7.1.65,C01214
EC2.7.1.65,C01283
EC2.7.1.66,C17558
EC2.7.1.66,C17556
EC2.7.1.71,C00493
EC2.7.1.71,C03175
EC2.7.1.73,C00144
EC2.7.1.73,C00387
EC2.7.1.73,C00294
EC2.7.1.73,C00130
EC2.7.1.74,C00881
EC2.7.1.74,C00239
EC2.7.1.76,C00559
EC2.7.1.76,C00360
EC2.7.1.8,C00329
EC2.7.1.8,C00352
EC2.7.1.83,C02067
EC2.7.1.83,C01168
EC2.7.1.89,C00378
EC2.7.1.89,C01081
EC2.7.1.90,C00085
EC2.7.1.90,C00354
EC2.7.1.91,C00319
EC2.7.1.91,C06124
EC2.7.1.91,C00836
EC2.7.1.91,C01120
EC2.7.1.92,C06892
EC2.7.1.92,C06893
EC2.7.2.1,C00163
EC2.7.2.1,C02876
EC2.7.2.1,C00227
EC2.7.2.11,C03287
EC2.7.2.15,C00163
EC2.7.2.15,C02876
EC2.7.2.15,C00227
EC2.7.2.17,C19886
EC2.7.2.17,C19887
EC2.7.2.2,C00169
EC2.7.2.2,C00288
EC2.7.2.2,C01563
EC2.7.2.3,C00197
EC2.7.2.3,C00236
EC2.7.2.4,C03082
EC2.7.2.7,C00246
EC2.7.2.7,C02527
EC2.7.2.8,C00624
EC2.7.2.8,C04133
EC2.7.3.3,C00062
EC2.7.3.3,C05945
EC2.7.4.14,C16634
EC2.7.4.14,C21748
EC2.7.4.14,C04242
EC2.7.4.14,C21750
EC2.7.4.14,C00055
EC2.7.4.14,C00112
EC2.7.4.14,C00239
EC2.7.4.14,C00705
EC2.7.4.14,C00105
EC2.7.4.14,C00015
EC2.7.4.16,C01081
EC2.7.4.16,C00068
EC2.7.4.2,C01107
EC2.7.4.2,C01143
EC2.7.4.22,C00105
EC2.7.4.22,C00015
EC2.7.4.23,C01151
EC2.7.4.23,C00119
EC2.7.4.25,C00055
EC2.7.4.25,C00112
EC2.7.4.25,C00239
EC2.7.4.25,C00705
EC2.7.4.26,C20345
EC2.7.4.26,C00129
EC2.7.4.29,C06026
EC2.7.4.29,C21157
EC2.7.4.3,C00360
EC2.7.4.3,C00206
EC2.7.4.3,C00068
EC2.7.4.3,C03028
EC2.7.4.3,C00020
EC2.7.4.3,C00008
EC2.7.4.31,C21068
EC2.7.4.31,C21069
EC2.7.4.7,C04556
EC2.7.4.7,C04752
EC2.7.4.8,C00362
EC2.7.4.8,C00361
EC2.7.4.8,C22441
EC2.7.4.8,C22442
EC2.7.4.8,C00144
EC2.7.4.8,C00035
EC2.7.4.9,C00365
EC2.7.4.9,C01346
EC2.7.4.9,C00364
EC2.7.4.9,C00363
EC2.7.6.1,C00117
EC2.7.6.1,C00119
EC2.7.6.2,C00378
EC2.7.6.2,C00068
EC2.7.6.3,C01300
EC2.7.6.3,C04807
EC2.7.6.5,C00044
EC2.7.6.5,C04494
EC2.7.7.1,C01185
EC2.7.7.1,C00857
EC2.7.7.1,C00455
EC2.7.7.1,C00003
EC2.7.7.105,C00074
EC2.7.7.105,C22297
EC2.7.7.107,C03557
EC2.7.7.107,C05673
EC2.7.7.12,C00029
EC2.7.7.12,C00446
EC2.7.7.12,C00103
EC2.7.7.12,C00052
EC2.7.7.13,C00636
EC2.7.7.13,C00096
EC2.7.7.15,C06459
EC2.7.7.15,C05674
EC2.7.7.15,C00588
EC2.7.7.15,C00307
EC2.7.7.18,C00455
EC2.7.7.18,C00003
EC2.7.7.18,C01185
EC2.7.7.18,C00857
EC2.7.7.2,C00061
EC2.7.7.2,C00016
EC2.7.7.23,C04501
EC2.7.7.23,C00043
EC2.7.7.24,C00103
EC2.7.7.24,C00842
EC2.7.7.27,C00103
EC2.7.7.27,C00498
EC2.7.7.3,C01134
EC2.7.7.3,C00882
EC2.7.7.30,C02985
EC2.7.7.30,C00325
EC2.7.7.33,C00103
EC2.7.7.33,C00501
EC2.7.7.38,C01187
EC2.7.7.38,C04121
EC2.7.7.39,C00093
EC2.7.7.39,C00513
EC2.7.7.4,C05697
EC2.7.7.4,C05686
EC2.7.7.4,C00059
EC2.7.7.4,C00224
EC2.7.7.40,C01068
EC2.7.7.40,C00789
EC2.7.7.40,C00063
EC2.7.7.41,C00416
EC2.7.7.41,C00269
EC2.7.7.43,C00270
EC2.7.7.43,C00128
EC2.7.7.43,C03410
EC2.7.7.43,C03691
EC2.7.7.5,C00224
EC2.7.7.5,C00059
EC2.7.7.53,C00224
EC2.7.7.53,C01260
EC2.7.7.53,C00008
EC2.7.7.60,C11434
EC2.7.7.60,C11435
EC2.7.7.62,C06509
EC2.7.7.62,C06510
EC2.7.7.64,C00103
EC2.7.7.64,C00029
EC2.7.7.64,C00446
EC2.7.7.64,C00052
EC2.7.7.64,C05385
EC2.7.7.64,C00167
EC2.7.7.64,C03906
EC2.7.7.64,C00935
EC2.7.7.68,C19156
EC2.7.7.68,C19155
EC2.7.7.70,C07838
EC2.7.7.70,C06397
EC2.7.7.71,C19880
EC2.7.7.71,C19881
EC2.7.7.73,C15810
EC2.7.7.73,C15813
EC2.7.7.74,C04006
EC2.7.7.74,C19794
EC2.7.7.75,C05924
EC2.7.7.75,C19848
EC2.7.7.76,C18237
EC2.7.7.76,C21485
EC2.7.7.77,C18237
EC2.7.7.77,C19871
EC2.7.7.80,C15810
EC2.7.7.80,C15813
EC2.7.7.81,C20082
EC2.7.7.81,C20083
EC2.7.7.82,C20418
EC2.7.7.82,C20419
EC2.7.7.83,C18060
EC2.7.7.83,C00203
EC2.7.7.9,C00103
EC2.7.7.9,C00029
EC2.7.7.91,C21209
EC2.7.7.91,C21210
EC2.7.7.91,C21206
EC2.7.7.91,C21207
EC2.7.7.91,C21367
EC2.7.7.91,C21368
EC2.7.7.92,C20934
EC2.7.7.92,C21384
EC2.7.7.99,C21027
EC2.7.7.99,C01050
EC2.7.8.1,C05673
EC2.7.8.1,C05675
EC2.7.8.1,C03201
EC2.7.8.1,C04475
EC2.7.8.1,C04756
EC2.7.8.1,C03454
EC2.7.8.1,C00641
EC2.7.8.1,C00570
EC2.7.8.1,C00350
EC2.7.8.11,C00137
EC2.7.8.11,C01194
EC2.7.8.11,C00269
EC2.7.8.12,C00513
EC2.7.8.12,G13165
EC2.7.8.12,G13166
EC2.7.8.13,C17556
EC2.7.8.13,C04882
EC2.7.8.13,C05897
EC2.7.8.13,C04702
EC2.7.8.13,C04851
EC2.7.8.14,C00789
EC2.7.8.14,G13172
EC2.7.8.14,G13173
EC2.7.8.15,C00110
EC2.7.8.15,G00001
EC2.7.8.20,C06040
EC2.7.8.20,C06041
EC2.7.8.20,C06365
EC2.7.8.20,C20897
EC2.7.8.20,C00344
EC2.7.8.20,G13182
EC2.7.8.20,G13183
EC2.7.8.24,C00269
EC2.7.8.24,C00157
EC2.7.8.26,C05775
EC2.7.8.26,C06510
EC2.7.8.26,C00194
EC2.7.8.28,C19155
EC2.7.8.28,C19154
EC2.7.8.28,C19153
EC2.7.8.28,C22297
EC2.7.8.28,C22277
EC2.7.8.33,C17556
EC2.7.8.33,G10610
EC2.7.8.33,G13164
EC2.7.8.34,C04006
EC2.7.8.34,C19794
EC2.7.8.34,C19799
EC2.7.8.35,C02970
EC2.7.8.35,G10610
EC2.7.8.35,G13118
EC2.7.8.37,C20396
EC2.7.8.37,C20422
EC2.7.8.41,C00344
EC2.7.8.41,C00269
EC2.7.8.41,C05980
EC2.7.8.42,C06026
EC2.7.8.42,C21173
EC2.7.8.43,C06026
EC2.7.8.43,C21461
EC2.7.8.43,C21463
EC2.7.8.43,C21994
EC2.7.8.43,C21995
EC2.7.8.44,G00177
EC2.7.8.44,C00513
EC2.7.8.44,G13165
EC2.7.8.45,C00513
EC2.7.8.45,G13165
EC2.7.8.45,G13172
EC2.7.8.46,C00789
EC2.7.8.46,G13165
EC2.7.8.46,G13168
EC2.7.8.47,C00789
EC2.7.8.47,G13168
EC2.7.8.47,G13169
EC2.7.8.5,C00269
EC2.7.8.5,C03892
EC2.7.8.7,C03688
EC2.7.8.7,C00010
EC2.7.8.7,C00229
EC2.7.8.7,C00054
EC2.7.8.8,C00065
EC2.7.8.8,C02737
EC2.7.8.8,C00269
EC2.7.9.1,C00074
EC2.7.9.2,C00074
EC2.7.9.3,C01528
EC2.7.9.3,C05172
EC2.8.1.1,C00320
EC2.8.1.1,C00094
EC2.8.1.10,C15809
EC2.8.1.10,C11437
EC2.8.1.10,C15814
EC2.8.1.10,C20246
EC2.8.1.11,C15812
EC2.8.1.11,C15813
EC2.8.1.11,C15814
EC2.8.1.12,C18239
EC2.8.1.12,C05924
EC2.8.1.16,C00441
EC2.8.1.16,C00155
EC2.8.1.2,C00957
EC2.8.1.4,C15812
EC2.8.1.4,C15813
EC2.8.1.4,C15814
EC2.8.1.6,C01909
EC2.8.1.6,C00120
EC2.8.1.7,C15811
EC2.8.1.7,C15812
EC2.8.1.8,C22160
EC2.8.1.8,C15973
EC2.8.1.8,C22159
EC2.8.1.8,C02972
EC2.8.1.9,C18237
EC2.8.1.9,C21486
EC2.8.2.14,C00187
EC2.8.2.14,C18043
EC2.8.2.14,C01953
EC2.8.2.14,C18044
EC2.8.2.14,C19561
EC2.8.2.14,C19562
EC2.8.2.2,C01227
EC2.8.2.2,C04555
EC2.8.2.2,C00187
EC2.8.2.2,C18043
EC2.8.2.2,C01953
EC2.8.2.2,C18044
EC2.8.2.4,C00468
EC2.8.2.4,C02538
EC2.8.3.1,C00186
EC2.8.3.1,C00827
EC2.8.3.1,C00163
EC2.8.3.12,C02630
EC2.8.3.12,C03058
EC2.8.3.12,C00511
EC2.8.3.12,C00894
EC2.8.3.15,C09816
EC2.8.3.15,C00091
EC2.8.3.15,C09817
EC2.8.3.17,C05607
EC2.8.3.17,C16257
EC2.8.3.18,C00091
EC2.8.3.18,C00042
EC2.8.3.22,C00091
EC2.8.3.22,C00042
EC2.8.3.22,C00149
EC2.8.3.22,C04348
EC2.8.3.22,C02614
EC2.8.3.22,C01011
EC2.8.3.27,C00091
EC2.8.3.5,C00164
EC2.8.3.5,C00332
EC2.8.3.6,C00846
EC2.8.3.6,C02232
EC2.8.3.8,C00136
EC2.8.3.8,C00246
EC2.8.3.8,C00332
EC2.8.3.8,C00164
EC2.8.3.8,C16272
EC2.8.3.8,C16273
EC2.8.3.9,C00164
EC2.8.3.9,C00136
EC2.8.3.9,C00332
EC2.8.4.6,C22359
EC2.8.4.6,C11437
EC2.8.5.1,C01005
EC2.8.5.1,C05824
EC2.9.1.1,C06481
EC2.9.1.1,C05172
EC2.9.1.1,C06482
EC3.1.1.1,C12650
EC3.1.1.1,C16635
EC3.1.1.1,C07585
EC3.1.1.1,C07447
EC3.1.1.1,C07446
EC3.1.1.1,C07054
EC3.1.1.1,C05361
EC3.1.1.1,C16561
EC3.1.1.1,C11004
EC3.1.1.1,C07073
EC3.1.1.1,C01416
EC3.1.1.1,C12448
EC3.1.1.1,C16641
EC3.1.1.1,C11173
EC3.1.1.1,C16543
EC3.1.1.100,C02139
EC3.1.1.100,C18157
EC3.1.1.11,C00714
EC3.1.1.11,C00470
EC3.1.1.110,C02266
EC3.1.1.110,C00502
EC3.1.1.114,C17530
EC3.1.1.114,C00132
EC3.1.1.120,C18028
EC3.1.1.120,C01720
EC3.1.1.13,C02530
EC3.1.1.13,C00187
EC3.1.1.15,C01114
EC3.1.1.15,C00545
EC3.1.1.17,C01040
EC3.1.1.17,C00800
EC3.1.1.17,C01880
EC3.1.1.17,C06103
EC3.1.1.17,C05422
EC3.1.1.17,C04575
EC3.1.1.17,C00198
EC3.1.1.17,C00257
EC3.1.1.2,C13636
EC3.1.1.2,C00530
EC3.1.1.22,C04546
EC3.1.1.22,C01089
EC3.1.1.23,C01885
EC3.1.1.23,C00162
EC3.1.1.23,C00116
EC3.1.1.24,C03586
EC3.1.1.24,C00846
EC3.1.1.27,C00971
EC3.1.1.27,C00847
EC3.1.1.3,C00641
EC3.1.1.3,C00162
EC3.1.1.3,C01885
EC3.1.1.3,C00422
EC3.1.1.31,C01236
EC3.1.1.31,C00345
EC3.1.1.32,C00350
EC3.1.1.32,C05973
EC3.1.1.32,C02737
EC3.1.1.32,C05974
EC3.1.1.32,C00157
EC3.1.1.32,C06427
EC3.1.1.32,C04233
EC3.1.1.4,C00350
EC3.1.1.4,C04438
EC3.1.1.4,C04756
EC3.1.1.4,C04635
EC3.1.1.4,C05212
EC3.1.1.4,C04317
EC3.1.1.4,C00157
EC3.1.1.4,C04230
EC3.1.1.4,C00219
EC3.1.1.4,C01595
EC3.1.1.4,C06427
EC3.1.1.41,C00916
EC3.1.1.41,C03112
EC3.1.1.45,C07090
EC3.1.1.45,C07091
EC3.1.1.45,C04706
EC3.1.1.45,C06329
EC3.1.1.45,C12834
EC3.1.1.45,C12835
EC3.1.1.45,C12838
EC3.1.1.45,C02222
EC3.1.1.45,C16477
EC3.1.1.45,C16476
EC3.1.1.45,C18242
EC3.1.1.45,C18243
EC3.1.1.45,C18309
EC3.1.1.45,C18310
EC3.1.1.45,C18304
EC3.1.1.45,C18305
EC3.1.1.45,C04431
EC3.1.1.47,C04598
EC3.1.1.47,C04317
EC3.1.1.5,C04230
EC3.1.1.5,C00670
EC3.1.1.5,C04233
EC3.1.1.5,C04438
EC3.1.1.5,C01233
